#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  84  96
# Band-Index:    1
   2.21975    -16.379787  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.25461    -16.372216  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.28947    -16.364631  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.32434    -16.357025  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.35920    -16.349303  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.35920    -16.349303  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.39618    -16.350479  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.43316    -16.353782  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.47014    -16.358677  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   2.50712    -16.364411  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.54410    -16.370214  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.58108    -16.375218  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.61806    -16.378665  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.65504    -16.379898  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
 
# Band-Index:    4
   2.65504    -16.379879  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.61806    -16.378647  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.58108    -16.375200  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.54410    -16.370198  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.50712    -16.364397  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.47014    -16.358664  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   2.43316    -16.353772  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.39618    -16.350470  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
