  #K-Path    Energy        Zn        In         S
# NKPTS & NBANDS: 120  76
# Band-Index    1
    0.219   -2.1519     0.018     0.102     0.436
    0.187   -2.1547     0.014     0.106     0.440
    0.156   -2.1507     0.010     0.106     0.440
    0.125   -2.1414     0.006     0.106     0.440
    0.094   -2.1293     0.002     0.106     0.444
    0.062   -2.1175     0.002     0.106     0.448
    0.031   -2.1091     0.000     0.104     0.451
    0.000   -2.1060     0.000     0.104     0.450
 
# Band-Index   51
    0.000   -2.1060     0.000     0.104     0.450
    0.031   -2.1091     0.000     0.104     0.450
    0.062   -2.1175     0.002     0.106     0.448
    0.094   -2.1293     0.002     0.106     0.444
    0.125   -2.1414     0.006     0.106     0.440
    0.156   -2.1507     0.010     0.106     0.440
    0.187   -2.1547     0.014     0.106     0.440
    0.219   -2.1519     0.018     0.102     0.436
    0.250   -2.1422     0.024     0.100     0.440
    0.281   -2.1263     0.030     0.098     0.440
    0.312   -2.1063     0.036     0.092     0.440
    0.343   -2.2186     0.056     0.148     0.408
    0.375   -2.3660     0.054     0.152     0.400
    0.406   -2.5030     0.054     0.152     0.392
    0.437   -2.6273     0.054     0.152     0.388
    0.468   -2.7366     0.056     0.148     0.380
    0.500   -2.8281     0.059     0.144     0.372
    0.531   -2.8442     0.050     0.120     0.372
    0.562   -2.7161     0.036     0.108     0.392
    0.593   -2.5727     0.035     0.104     0.400
    0.593   -2.5727     0.035     0.104     0.400
    0.604   -2.5733     0.035     0.104     0.404
    0.615   -2.5765     0.035     0.104     0.402
    0.626   -2.5816     0.035     0.104     0.402
    0.637   -2.5883     0.036     0.104     0.400
    0.649   -2.5959     0.036     0.104     0.398
    0.660   -2.6041     0.037     0.102     0.398
    0.671   -2.6124     0.038     0.104     0.398
    0.682   -2.6205     0.038     0.104     0.396
    0.693   -2.6281     0.038     0.106     0.394
    0.704   -2.6348     0.038     0.106     0.392
    0.715   -2.6406     0.038     0.108     0.394
    0.726   -2.6454     0.038     0.106     0.390
    0.737   -2.6491     0.038     0.108     0.390
    0.748   -2.6517     0.038     0.110     0.388
    0.759   -2.6533     0.038     0.110     0.390
    0.770   -2.6538     0.038     0.112     0.388
    0.781   -2.6533     0.036     0.112     0.388
    0.792   -2.6519     0.036     0.112     0.388
    0.803   -2.6496     0.036     0.114     0.388
    0.803   -2.6496     0.036     0.114     0.388
    0.836   -2.6382     0.034     0.114     0.392
    0.869   -2.6209     0.032     0.114     0.390
    0.902   -2.5984     0.030     0.114     0.392
    0.936   -2.5711     0.028     0.116     0.398
    0.969   -2.5103     0.008     0.122     0.408
    1.002   -2.4046     0.006     0.122     0.412
    1.035   -2.3097     0.006     0.122     0.418
    1.068   -2.2332     0.004     0.122     0.428
    1.101   -2.1788     0.004     0.118     0.432
    1.134   -2.1447     0.004     0.116     0.436
    1.167   -2.1256     0.002     0.114     0.440
    1.201   -2.1157     0.002     0.110     0.444
    1.234   -2.1109     0.002     0.108     0.444
    1.267   -2.1086     0.000     0.108     0.448
    1.300   -2.1074     0.000     0.106     0.448
    1.333   -2.1068     0.000     0.104     0.448
    1.366   -2.1063     0.000     0.106     0.452
    1.399   -2.1061     0.000     0.104     0.448
    1.432   -2.1060     0.000     0.104     0.450
    1.432   -2.1060     0.000     0.104     0.450
    1.459   -2.1047     0.000     0.105     0.450
    1.486   -2.1009     0.000     0.105     0.450
    1.514   -2.0946     0.000     0.105     0.450
    1.541   -2.0859     0.000     0.105     0.450
    1.568   -2.0749     0.000     0.105     0.450
    1.595   -2.0618     0.000     0.105     0.450
    1.622   -2.0467     0.000     0.105     0.450
    1.649   -2.0301     0.000     0.108     0.450
    1.676   -2.0121     0.000     0.108     0.450
    1.703   -2.1039     0.096     0.130     0.406
    1.730   -2.2702     0.034     0.108     0.424
    1.757   -2.2645     0.038     0.108     0.423
    1.784   -2.2603     0.038     0.111     0.420
    1.811   -2.2607     0.038     0.114     0.419
    1.838   -2.2685     0.036     0.117     0.414
    1.865   -2.2847     0.032     0.119     0.412
    1.892   -2.3062     0.028     0.121     0.407
    1.919   -2.3257     0.024     0.122     0.408
    1.946   -2.3338     0.024     0.122     0.404
    1.946   -2.3338     0.024     0.122     0.406
    1.968   -2.3348     0.024     0.123     0.404
    1.990   -2.3354     0.026     0.119     0.404
    2.012   -2.3257     0.028     0.120     0.408
    2.035   -2.3204     0.030     0.120     0.406
    2.057   -2.3146     0.034     0.117     0.410
    2.079   -2.3085     0.037     0.117     0.410
    2.101   -2.3023     0.040     0.113     0.410
    2.123   -2.2957     0.044     0.112     0.410
    2.145   -2.2886     0.047     0.109     0.408
    2.167   -2.2802     0.050     0.106     0.410
    2.189   -2.2703     0.052     0.104     0.413
    2.211   -2.2580     0.055     0.103     0.413
    2.233   -2.2430     0.058     0.101     0.413
    2.255   -2.2246     0.059     0.099     0.414
    2.277   -2.2024     0.061     0.098     0.415
    2.300   -2.1761     0.063     0.096     0.417
    2.322   -2.1451     0.064     0.094     0.418
    2.344   -2.1094     0.065     0.093     0.420
    2.366   -2.0724     0.064     0.100     0.420
    2.366   -2.0724     0.064     0.100     0.420
    2.381   -2.0919     0.066     0.092     0.422
    2.397   -2.1202     0.066     0.092     0.420
    2.413   -2.1517     0.064     0.092     0.418
    2.428   -2.1854     0.063     0.096     0.414
    2.444   -2.2209     0.062     0.096     0.410
    2.459   -2.2576     0.060     0.098     0.408
    2.475   -2.2950     0.060     0.100     0.406
    2.491   -2.3329     0.058     0.100     0.404
    2.506   -2.3707     0.057     0.104     0.400
    2.522   -2.4080     0.056     0.104     0.400
    2.537   -2.4441     0.054     0.104     0.396
    2.553   -2.4783     0.053     0.107     0.394
    2.569   -2.5092     0.050     0.108     0.396
    2.584   -2.5351     0.047     0.108     0.392
    2.600   -2.5543     0.043     0.108     0.396
    2.616   -2.5659     0.039     0.108     0.398
    2.631   -2.5711     0.036     0.104     0.404
    2.647   -2.5725     0.035     0.104     0.404
    2.662   -2.5727     0.035     0.104     0.400
 
# Band-Index   52
    2.662   -2.5713     0.035     0.104     0.400
    2.647   -2.5712     0.035     0.104     0.404
    2.631   -2.5698     0.037     0.104     0.404
    2.616   -2.5647     0.039     0.108     0.397
    2.600   -2.5533     0.043     0.108     0.396
    2.584   -2.5342     0.047     0.108     0.392
    2.569   -2.5085     0.050     0.108     0.396
    2.553   -2.4777     0.052     0.106     0.392
    2.537   -2.4437     0.054     0.104     0.396
    2.522   -2.4076     0.056     0.104     0.400
    2.506   -2.3703     0.057     0.103     0.400
    2.491   -2.3326     0.058     0.100     0.404
    2.475   -2.2947     0.059     0.100     0.406
    2.459   -2.2573     0.061     0.098     0.410
    2.444   -2.2206     0.062     0.096     0.412
    2.428   -2.1852     0.063     0.096     0.414
    2.413   -2.1514     0.064     0.092     0.416
    2.397   -2.1199     0.066     0.092     0.420
    2.381   -2.0915     0.066     0.091     0.420
    2.366   -2.0715     0.064     0.100     0.420
    2.366   -2.0715     0.064     0.100     0.420
    2.344   -2.0888     0.072     0.080     0.425
    2.322   -2.1083     0.073     0.078     0.426
    2.300   -2.1231     0.072     0.079     0.426
    2.277   -2.1334     0.072     0.078     0.428
    2.255   -2.1398     0.071     0.078     0.426
    2.233   -2.1431     0.070     0.078     0.426
    2.211   -2.1442     0.070     0.077     0.428
    2.189   -2.1444     0.070     0.077     0.428
    2.167   -2.1449     0.070     0.076     0.428
    2.145   -2.1475     0.070     0.074     0.426
    2.123   -2.1554     0.070     0.071     0.426
    2.101   -2.1723     0.072     0.070     0.426
    2.079   -2.2013     0.074     0.069     0.422
    2.057   -2.2416     0.072     0.073     0.421
    2.035   -2.2872     0.064     0.082     0.414
    2.012   -2.3237     0.043     0.102     0.411
    1.990   -2.3300     0.026     0.121     0.406
    1.968   -2.3329     0.024     0.122     0.406
    1.946   -2.3338     0.024     0.121     0.404
    1.946   -2.3338     0.024     0.121     0.404
    1.919   -2.3257     0.024     0.122     0.406
    1.892   -2.3062     0.028     0.120     0.410
    1.865   -2.2847     0.032     0.119     0.412
    1.838   -2.2685     0.036     0.117     0.416
    1.811   -2.2176     0.100     0.061     0.414
    1.784   -2.1125     0.101     0.063     0.422
    1.757   -1.9991     0.102     0.063     0.428
    1.730   -1.9735     0.000     0.108     0.453
    1.703   -1.9931     0.000     0.108     0.453
    1.676   -1.9190     0.097     0.120     0.420
    1.649   -1.7397     0.098     0.109     0.428
    1.622   -1.5699     0.102     0.097     0.440
    1.595   -1.4155     0.105     0.082     0.451
    1.568   -1.2834     0.108     0.070     0.461
    1.541   -1.1761     0.107     0.063     0.473
    1.514   -1.0927     0.104     0.059     0.480
    1.486   -1.0324     0.101     0.058     0.487
    1.459   -0.9957     0.098     0.058     0.492
    1.432   -0.9834     0.098     0.059     0.493
    1.432   -0.9834     0.098     0.059     0.493
    1.399   -1.0018     0.099     0.058     0.491
    1.366   -1.0556     0.102     0.058     0.484
    1.333   -1.1410     0.106     0.058     0.476
    1.300   -1.2522     0.111     0.060     0.468
    1.267   -1.3822     0.115     0.058     0.458
    1.234   -1.5236     0.118     0.058     0.446
    1.201   -1.7218     0.065     0.128     0.438
    1.167   -1.9224     0.061     0.136     0.428
    1.134   -2.1116     0.050     0.140     0.424
    1.101   -2.1702     0.026     0.112     0.420
    1.068   -2.1373     0.030     0.110     0.420
    1.035   -2.0930     0.036     0.108     0.420
    1.002   -2.0401     0.044     0.106     0.426
    0.969   -1.9837     0.052     0.100     0.424
    0.936   -1.9325     0.064     0.094     0.432
    0.902   -1.9000     0.078     0.082     0.436
    0.869   -1.9021     0.088     0.066     0.436
    0.836   -1.9423     0.088     0.056     0.436
    0.803   -2.0229     0.067     0.092     0.424
    0.803   -2.0229     0.067     0.092     0.424
    0.792   -2.0608     0.065     0.094     0.418
    0.781   -2.0992     0.064     0.096     0.414
    0.770   -2.1381     0.063     0.098     0.412
    0.759   -2.1772     0.061     0.100     0.410
    0.748   -2.2164     0.061     0.102     0.408
    0.737   -2.2555     0.060     0.102     0.406
    0.726   -2.2943     0.059     0.104     0.402
    0.715   -2.3326     0.058     0.106     0.398
    0.704   -2.3701     0.056     0.106     0.398
    0.693   -2.4065     0.055     0.106     0.398
    0.682   -2.4412     0.053     0.108     0.394
    0.671   -2.4734     0.050     0.108     0.394
    0.660   -2.5023     0.048     0.108     0.394
    0.649   -2.5266     0.044     0.108     0.396
    0.637   -2.5454     0.041     0.108     0.396
    0.626   -2.5585     0.038     0.106     0.398
    0.615   -2.5665     0.036     0.106     0.402
    0.604   -2.5706     0.035     0.104     0.402
    0.593   -2.5713     0.035     0.104     0.400
    0.593   -2.5713     0.035     0.104     0.400
    0.562   -2.4234     0.034     0.100     0.412
    0.531   -2.2925     0.074     0.036     0.416
    0.500   -2.2262     0.076     0.040     0.420
    0.468   -2.1560     0.076     0.046     0.428
    0.437   -2.0987     0.074     0.056     0.436
    0.406   -2.0699     0.064     0.070     0.440
    0.375   -2.0696     0.054     0.080     0.442
    0.343   -2.0853     0.044     0.088     0.444
    0.312   -2.0873     0.130     0.072     0.400
    0.281   -1.9311     0.128     0.072     0.412
    0.250   -1.7754     0.126     0.068     0.424
    0.219   -1.6231     0.123     0.064     0.436
    0.187   -1.4778     0.119     0.064     0.444
    0.156   -1.3431     0.115     0.064     0.456
    0.125   -1.2234     0.110     0.060     0.468
    0.094   -1.1233     0.106     0.060     0.476
    0.062   -1.0473     0.102     0.060     0.484
    0.031   -0.9996     0.099     0.060     0.491
    0.000   -0.9834     0.098     0.059     0.493
 
# Band-Index   53
    0.000   -0.9834     0.098     0.058     0.492
    0.031   -0.9843     0.098     0.056     0.492
    0.062   -0.9875     0.098     0.056     0.494
    0.094   -0.9951     0.096     0.054     0.496
    0.125   -1.0612     0.054     0.096     0.488
    0.156   -1.2226     0.057     0.108     0.476
    0.187   -1.3908     0.058     0.116     0.460
    0.219   -1.5618     0.059     0.124     0.452
    0.250   -1.7323     0.059     0.132     0.440
    0.281   -1.8999     0.058     0.140     0.428
    0.312   -2.0626     0.057     0.144     0.416
    0.343   -2.0853     0.044     0.088     0.444
    0.375   -2.0696     0.054     0.080     0.442
    0.406   -2.0699     0.064     0.070     0.440
    0.437   -2.0987     0.074     0.056     0.436
    0.468   -2.1560     0.076     0.046     0.428
    0.500   -2.2262     0.076     0.040     0.420
    0.531   -2.2925     0.074     0.036     0.416
    0.562   -2.3409     0.074     0.036     0.412
    0.593   -2.3588     0.074     0.034     0.408
    0.593   -2.3588     0.074     0.034     0.408
    0.604   -2.3574     0.074     0.034     0.408
    0.615   -2.3532     0.074     0.034     0.408
    0.626   -2.3462     0.074     0.034     0.408
    0.637   -2.3365     0.074     0.036     0.412
    0.649   -2.3244     0.074     0.036     0.412
    0.660   -2.3099     0.074     0.036     0.412
    0.671   -2.2941     0.072     0.036     0.412
    0.682   -2.2767     0.073     0.040     0.414
    0.693   -2.2579     0.073     0.040     0.414
    0.704   -2.2378     0.074     0.040     0.414
    0.715   -2.2163     0.074     0.040     0.414
    0.726   -2.1937     0.075     0.040     0.416
    0.737   -2.1700     0.075     0.040     0.418
    0.748   -2.1453     0.076     0.040     0.418
    0.759   -2.1196     0.077     0.040     0.420
    0.770   -2.0930     0.077     0.040     0.420
    0.781   -2.0657     0.078     0.040     0.424
    0.792   -2.0376     0.079     0.040     0.426
    0.803   -2.0089     0.080     0.040     0.428
    0.803   -2.0089     0.080     0.040     0.428
    0.836   -1.9199     0.082     0.042     0.432
    0.869   -1.8352     0.089     0.068     0.436
    0.902   -1.8310     0.101     0.052     0.438
    0.936   -1.8982     0.098     0.048     0.438
