#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120  76
# Band-Index    1
   0.79204    -14.281972  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.094
   0.78100    -14.279640  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   0.76996    -14.283872  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   0.75892    -14.287942  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   0.74788    -14.291717  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   0.73684    -14.295246  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   0.72580    -14.298540  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   0.71476    -14.301568  0.090  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.094
   0.70372    -14.304342  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   0.69268    -14.306882  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   0.68164    -14.309139  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   0.67060    -14.311135  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   0.65956    -14.312867  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   0.64852    -14.314335  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   0.63747    -14.315529  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   0.62643    -14.316415  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   0.61539    -14.317071  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   0.60435    -14.317385  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   0.59331    -14.317520  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   0.59331    -14.317520  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   0.56209    -14.318983  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   0.53086    -14.323258  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   0.49963    -14.329780  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.098
   0.46841    -14.338045  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   0.43718    -14.347534  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   0.40595    -14.357715  0.100  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.102
   0.37472    -14.368213  0.100  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.104
   0.34350    -14.378669  0.100  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.104
   0.31227    -14.388835  0.104  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.106
   0.28104    -14.398435  0.104  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.108
   0.24982    -14.407408  0.104  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.108
   0.21859    -14.415569  0.104  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.108
   0.18736    -14.422830  0.108  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   0.15614    -14.429102  0.108  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   0.12491    -14.434288  0.108  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   0.09368    -14.438387  0.108  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   0.06245    -14.441344  0.108  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   0.03123    -14.443137  0.108  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   0.00000    -14.443734  0.108  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
 
